291 291 291 291 2778 291 291 291 291 3913 159 1692 159 4774 2088 289 291 291 291 291 291 291 291 291 291 291 291 291 291 291 291 1598 3913 1128 5549 159 161 7340 4656 6477 291 291 291 291 291 291 291 291
1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 87 6870 7992 1723 1723 1723 1723 393 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 1723 688 1482 3243 1112 888 889 888 3595 108 1723 1723 1723 1723
2323 2323 2323 2323 2323 2323 2323 2323 2323 2633 1333 2323 2323 2323 2323 2338 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 2323 505 1330 1330 505 2323 2323 2323 2338 2323 2323 2323 2323 2323 2323
2144 2144 2144 2144 2144 2144 2144 2154 2154 2147 5088 4354 4354 4354 4354 2147 4354 4354 4354 2154 2144 2144 2144 2144 2144 2144 2144 2144 2144 2144 2144 2144 2144 2160 2144 2144 2144 2144 2144 2144 2144 2144 3101 2144 2144 2144 2154 2144
197 197 197 197 197 197 197 197 196 197 301 2245 4855 5195 4088 5195 5182 5182 5182 5182 5182 5182 5182 5182 5182 5182 5182 5195 5182 5182 5182 5182 4088 5182 5182 5182 5182 5182 5182 5195 5182 5182 5182 5182 5182 5182 5182 5182
74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 1728 74 14 14 14 395 74 74 74 74 74 74 74 74 74 74 74 74 408 977 395 74 244 2137 6120 395 395 395 1728
457 457 457 457 457 457 1018 1018 1018 1018 7724 902 3092 457 609 962 1634 1634 3844 962 1427 457 457 457 839 1018 77 77 1018 1018 1018 1018 1018 1018 1018 839 839 902 902 457 1713 457 457 457 457 457 457 457
378 807 807 807 807 807 807 807 807 378 807 6081 6081 1180 1180 457 808 378 807 807 378 807 378 807 378 807 807 807 807 807 378 807 378 807 807 807 807 378 807 391 807 391 807 378 378 294 807 378
2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 3571 880 13 33 33 33 33 13 880 2665 2665 2665 2665 451 2665 3571 2665 2665 2665 2665 2665 2665 1102 4 50 4 7 4 7 50 7 4 50 3571 2665 2665 3571 3571
4343 594 594 594 4343 4343 4344 4343 594 7640 1591 982 8429 4343 4343 707 4343 4345 707 707 4343 4343 4343 1643 594 707 1643 1643 1643 1643 594 707 707 707 707 4343 4343 707 4343 707 707 4343 707 593 4343 4343 707 707
2196 2196 2196 2196 2196 2196 2196 2196 620 2482 2196 610 614 2195 2195 2196 2196 2196 2196 551 551 551 551 551 767 2196 2196 2196 2196 2196 2196 2196 1955 624 625 2196 2196 1955 1955 609 1955 2196 2196 506 551 551 551 551
1501 1501 1501 4322 4322 4322 4322 2817 2817 1501 1501 4322 4322 1435 1477 4322 1146 1146 1146 2948 4322 4322 3673 4322 3673 3673 1501 4322 4322 4322 4322 1501 4322 4322 884 4322 4322 3057 1146 1146 1146 2944 3673 4322 4322 4322 4322 247
522 522 522 75 75 75 522 3685 524 522 75 241 522 522 523 522 522 522 75 75 522 75 522 522 522 522 522 522 522 523 522 524 522 522 75 522 522 524 524 522 2008 524 522 522 530 540 75 75
3046 3046 3046 3046 3046 3046 3046 3046 3355 1975 1975 1975 1975 1975 1975 1975 1975 1975 3046 2665 409 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 3046 764 1055 1055 6753 409 2665 2665 3046 3046 409 409
3068 3068 3068 3068 3068 3068 3068 2728 1636 473 379 2728 2728 2992 1471 1600 1644 1471 5838 1644 1471 1471 1644 1644 1644 1644 1644 1644 1644 1644 1644 1600 1644 1644 616 2728 2728 2728 2728 3068 1644 1600 663 5575 1644 1644 1644 1644
588 588 588 588 588 588 588 588 588 588 588 588 590 6108 588 590 467 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 588 784 8473 161 161 161 590 588 588 588 8162 1566 1525
411 411 411 411 411 411 411 452 5692 5692 5692 298 298 5692 4806 5692 411 411 411 411 411 411 411 411 411 411 411 411 411 411 411 411 411 2917 411 317 488 3851 456 456 411 411 411 411 411 411 411 411
2949 2949 2949 2949 2949 2949 2949 2949 2755 3833 2949 2755 2755 2949 3079 3079 1610 7212 1610 3079 3079 1610 3872 2439 2755 2755 2949 2949 2949 2949 2949 2949 2755 2949 1615 1615 1610 2755 2439 7212 3079 3079 1610 1610 2949 2949 3079 3079
1490 1490 1490 1490 2362 2362 847 847 847 848 848 2013 2484 2484 2016 1490 1490 847 1490 847 1490 1490 847 1490 1490 1490 1490 1490 1490 1490 1490 847 1490 848 847 847 490 1490 848 2362 847 1490 2362 1490 848 2362 847 1490
411 808 411 622 622 411 808 808 411 411 411 956 956 956 956 956 391 19 1976 807 622 411 411 622 411 622 622 622 622 411 622 411 411 626 622 411 622 622 808 622 411 411 411 411 411 411 411 411
642 642 642 642 642 642 642 642 642 642 642 642 642 713 87 2657 1074 642 642 642 5606 3846 642 642 642 642 642 642 642 642 642 642 1074 642 642 1074 3846 88 3295 642 642 642 1074 6917 644 1074 1074 642
595 3756 595 595 595 595 595 595 595 595 595 597 595 3792 2054 96 96 1083 1083 88 3755 595 3756 595 3756 3756 597 597 3756 3756 3756 595 3756 597 595 595 595 3562 597 595 595 595 3756 595 3756 597 595 3756
199 199 442 442 442 442 442 442 442 19 442 440 440 442 199 3528 1707 440 440 442 442 442 19 440 19 19 2119 442 442 440 442 442 19 19 442 19 442 442 442 442 442 442 442 442 442 440 440 442
1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1977 385 317 1127 1127 1127 1127 1127 1127 1127 1127 1127 522 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 248 1127 2475 7557 847 847 4150 4150 848 1127 1127 1127
325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 325 1044 2669 2669 2669 1535 184 6955 2448 167 325 325 325 325
1540 1540 1540 1540 1540 1540 1540 1540 1540 298 298 298 1540 1540 1540 623 623 1635 623 298 298 1540 1540 1540 1540 1540 1540 298 298 298 1540 1540 15 394 788 450 7248 5299 5299 5299 2625 4696 7663 1540 1540 1540 1540 1540
1599 3316 5887 1599 593 593 3316 3316 595 1600 1600 3373 593 3316 1599 1599 1599 593 7638 1599 3456 593 593 593 3316 508 593 593 593 593 1599 593 593 1599 593 593 595 3456 615 982 593 593 1599 593 1202 1599 593 593
3445 411 411 626 622 622 622 411 622 622 411 456 411 411 411 622 622 411 411 622 411 411 622 622 622 411 411 622 622 622 456 622 456 844 622 411 411 622 411 411 411 411 411 411 3230 3665 3665 3665
2590 210 210 210 210 233 3764 233 76 76 76 233 233 233 76 76 524 369 4340 76 76 233 233 199 210 210 210 76 369 369 76 76 524 4340 369 76 76 76 76 233 76 76 233 233 4340 233 233 241
1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 2080 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1644 1081 3749 473 473 1067 2294 2294 663 1644 1644 1644 1644 1644 1644 3766 4971 1644
2741 2741 2741 2741 2741 2741 2741 2741 2741 2740 3820 862 2740 2741 3386 2740 3386 3386 2198 3386 2740 3344 2741 3386 2740 2741 2740 2741 2741 2741 2740 2740 2741 2741 2740 2741 3140 3814 3140 2745 2740 2741 2198 3386 2741 3386 3386 3386
1632 1632 1632 1632 1632 1632 1632 1632 1632 484 764 884 764 1975 2770 1088 764 884 2379 1632 1632 1632 1632 4560 1088 1632 1632 1088 1632 1632 1632 1632 1088 1632 3038 1632 1632 3038 1632 2379 2379 1632 3038 1632 1632 1632 1632 1632
352 352 352 352 352 352 352 352 352 352 689 689 689 689 689 689 689 681 689 681 352 352 352 352 352 352 352 352 352 352 352 352 352 352 689 352 6997 6737 1455 689 7014 674 674 4269 4269 352 352 352
856 856 1832 1832 1832 1832 1832 1832 1832 203 8584 3908 2062 2061 12 204 204 204 12 2104 1841 203 1832 1832 1832 1832 203 1832 1832 1832 1832 1832 856 203 203 347 347 347 203 6666 204 12 12 12 204 17 1832 203
880 880 880 880 880 880 880 880 880 880 880 15 3907 3907 3907 3907 3907 3907 3907 3907 3907 3907 52 880 880 880 3316 3316 3316 880 880 527 880 880 880 880 880 347 3907 3907 3907 3945 3907 3907 3907 3907 880 880
1642 1642 1642 1642 1642 1642 1642 1642 1642 1642 1642 165 165 165 162 1642 1642 1642 508 1642 1642 1642 1642 1642 1642 1642 1642 1642 1642 1642 1642 508 4464 2604 2604 3328 5289 5116 1610 1966 1644 1225 3230 1225 508 1642 1642 1642
1977 1977 1977 1977 1977 1977 1976 1976 1976 1976 1620 1977 1976 1976 807 1977 1977 1977 1977 1977 1977 1977 1977 1977 1977 1977 1977 1977 1977 2005 484 1088 1977 2690 1976 1977 1977 1976 1976 484 1977 2005 1977 479 479 1977 1977 1977
1269 1269 1269 1269 1269 1269 1269 2001 294 383 1405 2735 317 317 317 317 3737 3354 1269 1269 1269 1269 1269 1269 1269 1269 1269 1269 1269 1269 1269 476 1075 450 877 2535 317 317 2735 383 383 372 1993 1269 1269 1269 1269 1269
346 346 346 346 346 346 346 346 2149 208 1697 1697 5737 459 975 417 417 417 346 2149 346 346 346 346 346 346 346 346 346 346 346 346 346 417 417 977 417 417 417 417 673 346 346 346 346 2149 106 1366
216 216 216 216 216 216 216 199 199 1560 1551 992 199 199 199 6607 199 199 199 199 199 199 216 216 216 6607 199 199 216 199 216 6607 216 199 2495 216 199 199 199 199 199 199 6607 216 199 199 199 6607
1472 1472 1472 1472 1472 1472 1472 1472 3518 593 1472 593 1472 1472 593 1472 1472 593 582 580 2017 5671 3518 1472 1472 1472 1472 1472 1472 1472 1472 1472 1472 1472 1472 1472 1472 1472 3456 326 1752 1752 1752 1752 1752 593 1472 1472
689 689 689 689 689 689 689 689 1678 689 689 689 667 689 689 689 689 689 1678 352 1678 1678 7899 352 689 689 689 689 689 689 689 689 689 689 689 405 689 1678 1860 689 674 689 675 352 352 689 689 689
1405 1405 1405 1405 1405 1405 769 2449 362 362 362 362 362 362 174 2015 1405 1405 780 1405 1405 1405 3484 3484 1405 1405 1405 1405 1405 1405 1405 1405 769 769 780 871 1688 4249 4249 4249 4249 4249 4249 4249 1680 88 2508 3484
689 689 689 689 689 689 689 689 689 689 681 1554 4430 2761 886 2584 2761 47 74 689 689 689 689 689 689 689 689 689 689 689 689 689 689 674 674 674 674 681 676 886 886 2761 243 674 405 115 137 689
1540 1540 1540 1540 1540 1540 1540 2784 1669 1961 1669 623 300 623 379 296 760 297 300 623 623 1538 1540 1540 1540 1540 1540 1540 1540 1540 1540 7127 1961 1538 473 1961 1961 1961 1540 299 379 498 315 1540 623 1961 1538 1540
1962 1962 1962 1962 1962 1962 1962 1962 403 403 1962 1728 1728 6773 1962 6120 1728 1728 395 403 6544 403 403 1728 403 1962 1962 403 1962 403 403 403 14 1756 2979 2979 2979 348 2998 395 403 1728 403 403 403 1962 403 403
208 208 208 208 2098 2098 2098 208 208 208 208 208 208 208 2527 208 5751 663 663 663 208 208 208 208 208 208 208 208 208 208 208 208 208 208 989 989 989 208 208 208 208 208 208 208 208 208 208 208
359 135 135 135 359 359 359 359 132 135 359 132 359 359 132 359 359 132 359 359 359 359 359 359 359 359 359 359 359 359 135 1737 173 435 435 105 663 663 3766 3766 91 359 135 359 359 135 359 359
238 238 238 238 238 238 238 238 238 238 1757 1757 4336 1115 4281 2808 1111 1123 1123 3054 2143 2143 2143 2143 1757 238 1757 238 238 238 1757 1757 238 238 4336 4336 237 4907 2790 2790 4224 2143 2143 2143 2143 2143 2143 2143
289 289 289 289 289 289 289 289 289 289 289 81 431 289 289 289 289 289 289 431 135 81 289 289 289 289 289 289 289 289 289 289 289 289 81 431 81 431 7847 289 289 289 431 289 80 135 431 289
1496 1496 1496 3307 1496 1496 1165 1166 1496 1496 7369 1166 3307 1496 1496 1165 1166 1166 1166 1496 1496 1496 1496 1165 1166 1496 1496 3307 1165 1165 3307 3307 3307 1496 1496 3307 3307 1496 1496 1496 1496 1496 1496 1496 1496 1208 1619 1129
972 972 972 972 972 972 972 972 972 2537 972 3893 972 4395 4395 520 972 972 972 972 972 972 972 972 972 972 972 972 972 972 972 972 972 972 972 1502 972 972 972 1502 1502 972 972 972 585 1502 972 972
46 46 46 46 46 46 46 46 46 3571 2665 409 409 409 409 3046 409 880 46 46 46 880 46 46 46 46 46 46 46 46 46 46 46 3571 409 409 3571 409 3571 409 409 880 4889 46 2665 409 409 3214
1636 1636 1636 1636 1636 1636 1636 1636 1636 2552 2552 4362 1494 770 2201 1636 1636 5506 1406 1406 6023 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 2552 4362 864 955 1284 377 1406 1406 1406 2201 1636 1636 1636
981 981 981 981 981 981 981 981 981 616 3445 3317 981 981 981 981 4477 982 982 3582 981 981 981 981 981 981 981 981 981 981 981 981 981 981 917 1272 1272 1272 1272 1272 1272 1272 1272 1952 981 981 981 981
1217 1217 1217 3761 1561 1561 1217 1217 6710 1561 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1217 1386 2552 2552 6244 4829 863 2739 1217 1217 1217 1217 1561 1217 1217
582 582 582 582 582 582 582 8600 197 1952 473 655 86 714 135 289 1746 1746 1746 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582 582
1036 1036 1036 1036 1036 1367 1367 1036 1036 1036 679 679 679 1838 1835 1483 1484 1087 679 4184 679 1036 1036 1036 679 1036 1036 1036 1036 1036 1036 679 2477 1214 87 679 4184 1036 679 679 679 1036 679 679 1087 679 679 1036
2827 2827 2827 2827 2827 2827 2827 2827 2827 2827 2827 1399 2827 2827 2827 2827 2827 2827 1460 1460 866 2827 2827 2827 2827 2827 2827 2827 2827 2827 862 5518 2827 650 650 650 158 2521 2521 2267 2827 866 2827 1460 863 2827 2827 2267
15 15 15 15 15 15 2104 15 383 3427 2197 547 546 546 546 546 300 547 299 13 31 15 15 15 15 15 15 15 15 51 3 13 12 52 4749 4749 40 3 15 15 15 15 15 15 15 15 15 15
2018 2018 2018 2018 2018 2018 2018 2018 207 589 589 589 589 589 589 1695 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 213 81 332 1256 5064 1256 580 580 582 431 1940 213 1695 2097 2018 4888 2018 2018
1348 2489 1348 1348 1147 1147 1147 1147 1147 1147 982 6067 1348 1147 1147 5533 1147 982 1147 1147 1147 1147 1348 1147 1147 772 1147 1147 1147 1147 1147 1147 1147 551 2131 6111 2131 216 1060 1147 3499 6552 1147 1147 1147 1147 1147 1147
610 1955 1955 1955 1955 1955 1955 2195 2195 2274 614 608 609 743 314 743 624 2482 1955 2195 610 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 610 1955 2195 1955 637 2195 2483 1955 1955 5809 2195 2195 2195 2195
1760 1726 1726 1726 1726 1726 1726 1726 1732 409 1760 1726 409 75 242 242 75 1760 75 1760 1760 75 880 1726 1726 1726 1726 1726 1726 1726 1726 1726 1726 1770 1760 1760 75 1726 409 409 383 3894 3925 3925 3925 402 1760 1726
1410 1410 1410 2085 1410 1410 2085 2085 1409 1409 743 7096 1070 1609 1609 1609 3875 1070 1408 743 743 2085 2085 1409 1409 2085 1409 2085 1409 1410 1410 2085 2086 1409 743 1409 1409 1409 1409 1409 1409 1409 1409 2085 2094 2085 2094 2085
2741 2741 2739 2741 2741 2739 2741 2741 2739 2739 2739 2739 519 519 3384 3495 3495 3495 3495 3495 972 3495 1208 3495 2741 2741 2741 2741 2741 2741 2741 2741 2741 2741 2741 2739 2739 2741 2743 2741 2741 2739 2741 2739 2741 2739 2741 2743
2249 2249 2249 2249 2249 2249 2249 2249 2249 4090 2889 2889 2889 2889 2889 2889 2889 2889 2889 3312 4091 4091 4091 2478 2249 2249 2249 2249 2249 2249 2249 2249 3557 1485 3237 2243 2249 2243 2889 2243 2243 4086 2243 2243 2249 2249 2249 2249
2315 2315 2315 2315 2315 2315 2315 2315 2315 2316 1333 2325 2325 898 898 2325 2316 2316 2316 2316 2315 2315 2315 2315 2315 2315 2315 2315 2315 2315 2315 4592 2316 2316 1333 2325 1480 897 893 2316 2315 2316 2316 2315 2315 2315 2315 2315
241 241 241 241 241 241 1760 241 2590 3324 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 241 15 241 241 241 241 241 234 15 2163 2163 2163 241 3862 241 241 241 241
1676 1681 1679 1676 1681 1676 1676 1676 1679 1682 1682 1682 1682 1682 1682 1682 1682 1682 1682 1682 1679 1681 1681 1676 1679 1676 1676 1679 1681 1676 1679 1676 1679 1682 872 872 872 2028 2028 2028 4072 1026 1026 1026 1026 1682 1682 1682
2060 2060 2060 2060 2060 2060 2060 698 2083 2083 2082 669 2082 2083 2083 2083 2083 655 2060 655 668 2060 655 655 2060 2060 2060 2060 2060 2060 2060 2208 2060 1272 2060 669 2993 2993 655 669 2060 2060 2060 2060 1881 2060 2060 2060
197 197 197 197 197 197 337 196 196 196 196 5479 196 196 197 588 588 196 196 196 196 196 196 196 196 588 197 197 197 196 207 4963 1508 4386 4386 1722 1722 1722 164 196 588 196 196 196 196 196 196 196
393 393 393 393 393 393 393 393 835 94 393 2493 3474 3474 3474 3474 3474 1864 6478 393 835 835 393 835 393 393 393 393 835 393 393 393 93 835 835 835 835 835 393 393 835 5649 835 835 393 835 393 835
2909 2909 2909 2909 2909 2909 5538 455 454 1091 1527 1091 1648 1546 1527 1091 4330 1562 2909 1562 1562 2909 2909 2909 2909 2909 2909 2909 2909 2909 1562 454 1546 297 1527 1091 1091 1091 1091 1091 1091 5538 2909 2909 2909 2909 2909 2909
1203 2886 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 3547 615 1203 2886 1203 1203 2886 1203 3361 3361 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 4979 1203 1203 1203 1203 1203 1203 1203 1203 2886 1203 1203
2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 1236 2944 1501 2308 1501 2665 5701 234 56 2718 2010 2666 2666 2665 2714 2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 2665 1632 2665 2665 2665 234 234 2666 2714
1434 1442 1442 1442 2310 2611 1442 1442 1442 1442 1442 1442 1442 2330 2310 1442 1442 1442 1434 1442 1442 1442 1442 1442 1442 1442 1442 1442 2611 3205 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442 1442
311 311 311 311 311 311 311 311 311 2253 2680 312 380 2282 2283 2253 311 311 311 311 311 311 311 311 311 311 311 311 311 311 311 311 5074 2680 1046 2282 1886 2747 2253 2253 2253 311 1489 4087 4087 4087 4087 4087
5926 5926 5926 5926 5926 5926 5926 332 5926 2448 202 1970 207 332 332 133 332 651 332 332 116 5926 5926 5926 5926 5926 5926 5926 5926 5926 332 332 133 202 167 330 2447 5926 5927 5927 332 332 133 1970 5926 91 5926 5926
2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 291 1792 1147 551 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 4267 139 3068 2197 2197 2197 2197 2197 2197 616 3446 3446 1460 2197 2197 2197 2197 2197 2197
2243 2243 2243 2243 2243 2243 2243 2243 2250 2243 2243 2243 2243 2243 8217 2243 2243 2243 2243 6580 6580 2243 2243 2243 2243 2243 2243 2243 2243 2243 5191 4342 3972 3972 5168 3972 3972 3972 3972 3972 3972 2243 2243 2243 2243 2243 2243 2243
713 205 205 205 205 205 205 205 205 205 205 205 713 713 713 359 713 713 713 713 135 423 321 4843 1369 7473 205 205 205 205 205 205 205 205 1166 5155 1166 1161 205 205 423 713 713 713 713 713 713 713
160 88 676 345 2279 267 267 267 267 267 267 267 1128 667 7 2990 3162 73 405 976 88 405 2080 511 511 2107 267 267 267 267 268 267 267 267 267 267 267 268 946 903 1227 311 747 747 309 376 312 3152
2243 2243 2243 2243 2243 2243 2243 2243 2243 2243 2478 2250 6580 6580 2241 2241 2478 2478 2478 2478 2478 2478 2478 2243 2243 2243 2243 2243 2243 2243 5169 4632 4087 2478 2244 2478 2478 3151 2478 3280 5168 3280 2241 2241 2243 2243 2243 2243
203 5444 976 753 976 203 203 203 203 203 203 203 345 203 976 345 2668 345 2149 2149 2149 345 2668 203 203 203 203 203 203 203 203 203 203 203 203 345 203 203 345 5370 5370 5370 345 2668 976 345 11 11
185 185 185 185 185 185 104 104 185 185 108 176 104 412 1754 735 735 4381 185 104 104 104 185 104 185 185 185 185 185 185 185 2234 185 2900 182 185 412 104 185 117 185 185 412 412 412 412 412 104
679 679 679 1036 679 679 679 679 679 1036 679 679 679 679 1036 679 679 679 7390 1037 722 679 679 679 679 679 679 679 679 679 679 679 679 4381 1033 1230 88 88 4184 834 679 679 1036 679 1036 679 1036 679
4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 6297 2296 2296 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4336 4409 2402 1166 3335 1496 1496 1496 1496 1496 1070 1166 1496 1166 1166 1166
317 372 317 317 4422 372 372 372 372 847 372 317 317 372 317 372 372 317 372 317 372 372 317 317 317 317 317 317 317 372 4422 372 372 372 410 372 372 396 396 372 372 372 372 317 372 372 317 317
498 498 498 498 498 498 498 498 299 297 497 498 299 315 298 299 1540 299 498 841 368 2995 315 75 315 498 498 498 498 498 498 498 498 498 498 1545 315 315 315 315 4688 498 498 498 498 498 498 498
1642 1642 1642 1642 1642 1642 1642 1642 706 1643 1642 1642 1642 1643 1642 1641 1642 904 905 904 904 592 3991 3991 2301 1642 1642 1642 1642 1642 1642 1642 1642 1642 1642 3902 663 663 663 1734 663 1643 1642 1642 1642 1642 1642 1642
1546 1546 1546 1546 1546 1546 1546 1648 4330 1648 4330 1546 498 1091 1546 4330 1546 1546 498 1546 1546 1546 1545 1546 1546 1546 1546 1546 1546 1546 1546 1091 1648 1091 1546 1546 1546 1648 1091 1090 2765 1091 498 498 1648 4330 1546 1527
1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 174 571 457 3804 858 8311 7 2740 975 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 1482 178 7416 996 3308 159 5751 585 2015 1399 4
2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 6581 4759 2214 2108 4759 2108 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2214 2108 2214 2214 3239 1461 5310 5310 2214 2214 2214 2214 4759 2214 2214 2214
616 616 616 616 616 616 616 616 3317 289 129 132 3257 3257 3257 3257 1593 3257 616 615 615 616 616 616 616 616 616 616 616 616 616 616 616 616 3317 468 7376 2847 616 616 616 467 616 616 3317 616 615 616
2439 2439 2439 2439 2439 2067 3079 2439 2439 2448 2439 1596 2439 3079 7212 1596 2439 1596 2439 2439 1596 2439 2439 2439 2439 2439 1596 4751 3662 2439 3662 2439 1596 2439 712 2439 1596 2439 3079 3079 2097 1694 2097 2097 1694 2097 1694 2097
6419 6419 6419 6419 6419 6419 6419 4336 895 2298 2368 2146 4331 2146 4336 8181 2146 2146 888 888 888 6419 888 888 888 888 888 6419 888 6419 6419 6419 895 1115 2146 2146 2794 2794 2794 2794 4336 2146 1112 4282 2296 2144 2151 3595
1477 1477 1477 1477 672 1477 1477 672 1477 2406 1435 1435 1122 1122 1477 1458 1449 1435 1122 1435 1477 1477 1477 1435 1477 1477 1477 1477 1477 1477 1477 1122 2308 7526 7526 1122 2308 2308 2308 2308 2308 2308 1477 1477 672 1435 1435 1122
1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 200 200 199 908 5157 75 1557 1636 368 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 1636 368 1984 1984 880 278 137 839 808 808 1636 1636 1636 1636
1266 1088 1088 1088 3038 3038 3038 3038 3038 3038 1632 571 902 2118 1632 764 1088 1088 1088 1088 1088 1088 1088 1088 1266 1088 1088 484 484 484 484 484 1088 1088 1088 1088 75 1632 2585 1088 1088 4560 1088 1088 2770 1266 1266 1088
400 400 412 412 400 400 400 667 1553 1553 1553 106 1553 1553 1553 1553 450 1553 667 667 412 108 400 108 412 400 400 108 108 108 412 101 1553 1553 1553 1553 1553 192 1553 1553 1553 1553 1553 7537 108 412 412 412
185 83 83 83 83 83 83 83 108 83 412 83 83 108 108 1851 2928 1727 2928 108 185 185 83 83 83 83 83 83 83 83 83 111 2928 108 100 108 108 118 185 412 108 412 108 108 108 412 185 130
2420 2420 2651 2420 2651 1410 7934 2420 1410 2651 2651 2420 368 842 842 842 842 842 841 1636 2651 1410 2651 1410 1410 1410 2420 1410 2420 1410 1410 2420 1410 2651 2651 2420 8377 2421 2651 1410 1469 2651 2651 2651 1410 1410 2420 2420
807 807 378 807 807 807 954 807 294 294 232 2015 2440 954 954 954 954 3790 396 402 383 807 378 807 378 807 807 807 807 807 807 807 378 807 378 807 807 3735 807 372 383 479 807 294 807 378 807 807
1903 391 391 391 391 391 391 391 391 391 410 410 410 410 410 410 410 410 410 410 410 808 818 410 391 391 391 391 391 391 391 391 391 391 820 410 410 378 410 808 410 410 410 488 410 410 410 410
5515 467 467 3524 467 3524 3524 467 3524 467 849 488 488 808 529 467 467 3524 467 467 3524 3524 3524 3524 467 3524 3524 3524 3524 3524 467 3273 2056 6130 2398 2398 2398 6130 1417 467 3524 3524 3524 3524 1693 467 467 3524
1617 5317 5317 5317 5317 1617 5317 1617 5317 663 1076 588 2080 5317 5317 1737 5317 1617 5317 5317 1617 1617 1617 5317 1617 1617 5317 5317 5317 5317 5317 5317 5317 5317 2107 1966 1840 6444 649 6444 651 2439 1744 5317 5317 1617 1966 5317
457 849 902 849 849 849 849 1940 457 457 1940 457 1940 1154 839 457 1940 457 457 457 1940 457 457 902 1940 902 902 902 902 839 2449 1940 1940 1940 1940 1940 1940 1940 1940 1522 244 457 457 457 902 1940 1940 902
2392 873 1679 873 873 1679 4236 1679 4235 8505 873 873 561 873 1560 1560 561 873 1534 873 561 873 561 873 561 2392 873 873 873 873 873 873 873 873 1679 1679 561 561 2672 5319 3128 5319 561 561 2392 1949 1949 873
108 83 83 83 83 108 108 83 129 2234 2234 104 83 83 108 118 108 400 108 100 108 108 100 100 100 108 83 83 108 83 83 83 83 108 83 108 108 185 108 400 185 108 83 83 108 108 108 108
2662 3772 457 457 457 457 461 457 461 461 1713 1713 364 1713 1713 248 457 457 457 457 1713 457 457 461 457 457 461 461 248 1713 50 344 2792 6262 346 35 457 5728 6909 7639 457 457 457 457 457 457 514 457
385 385 385 385 385 385 385 385 385 385 385 385 385 2777 824 847 2453 1019 1019 1019 5716 971 385 385 385 385 2777 385 385 385 385 385 385 1977 385 2777 385 385 385 385 385 2777 2777 964 964 964 780 780
956 2352 452 956 1884 452 956 956 1891 2352 956 2352 2352 1620 2352 2352 2352 391 1884 2352 452 1884 452 956 1884 1891 464 452 452 452 632 1884 1620 1620 2352 632 956 956 2352 956 956 1884 2352 956 956 2352 956 956
1562 1562 1562 1562 1562 1490 1562 2362 1562 946 1562 1562 1562 1562 1562 1562 1562 1562 780 780 1562 780 946 780 780 780 7167 780 946 1562 780 1562 1562 1562 1490 1562 1562 1562 1562 2440 780 5538 1562 1562 1562 1562 1562 946
